ts,record_id,user_authority,user,direction,base_asset_amount,quote_asset_amount,mark_price_before,mark_price_after,fee,referrer_reward,referee_discount,token_discount,liquidation,market_index,oracle_price
2022-02-06 19:34:16-05:00,3160065,C9iAtD6pHgvJN4Zzdz8vGdac2cWoYgve4tNHUB2AYbrT,51nJasyRr6GwVhmNoUQBgBm74p44oUPBTqZCeynMHTxW,PositionDirection.Short(),33024066015383,374711190,1134677232532,1134644727175,374711,0,0,0,False,0,1134513410000
2022-02-06 19:34:17-05:00,3160066,7ZVPidz43dLjX2GZp3Yqu1jbmDqA5qtSiWkY8f6VXfLP,8aWL3kVkJNcKuE9gkcrGf8Ewr7gv9ZKJdueBBjvfWkKH,PositionDirection.Short(),308090244106305,2412918101,783290990038,783080012644,2412918,0,0,0,False,4,783001704643
2022-02-06 19:34:17-05:00,3160067,4CLaLrTr7juGATt6FAaw8JksSNGdTEGaA78otYJbdHDs,DRKUb36Rh99NQ4CCEsZSBBfspz2vdNwM1qPY6P2jNrbu,PositionDirection.Short(),350109919875624,1924000000,549595470483,549487931605,1924000,0,0,0,False,3,549428725000
2022-02-06 19:34:20-05:00,3160068,4CLaLrTr7juGATt6FAaw8JksSNGdTEGaA78otYJbdHDs,DRKUb36Rh99NQ4CCEsZSBBfspz2vdNwM1qPY6P2jNrbu,PositionDirection.Short(),1001029864306954,5499000000,549487931605,549180631876,5499000,0,0,0,False,3,549125713813
2022-02-06 19:34:21-05:00,3160069,CmK69Pq5GuvfTstgb3DMo91aakRcWitxdLr4TUMj89Vq,5MZF9spfQyBngafe6bJAZ68dSaJDmVeFW3anmVimssyk,PositionDirection.Short(),18306365034093,100534497,549180631876,549175014523,100534,0,0,0,False,3,549120097022
2022-02-06 19:34:22-05:00,3160070,DXgo3PMFzUTdvW8xrj7w8Ks7L9XGK7VRVbM748pisja3,5MXwPXQC9jbFQf51EDa9sbtiuQhGWESmrLNhud4P7hBB,PositionDirection.Long(),1486510965463,16866629,1134644727175,1134646190307,16866,0,0,0,False,0,1134029350000
2022-02-06 19:34:22-05:00,3160071,8xvMCJuNnrrk1BtswWvvBQ59TA6ozEeVbV8LFNDLYxWS,2zn5oz6yvLUZvcWTnSL4Xmd5jUVvEX73x2xKN6mw1VhL,PositionDirection.Short(),171410054025926,1342177300,783080012644,782962669501,1342177,0,0,0,False,4,783040965767
2022-02-06 19:34:23-05:00,3160072,8xvMCJuNnrrk1BtswWvvBQ59TA6ozEeVbV8LFNDLYxWS,2zn5oz6yvLUZvcWTnSL4Xmd5jUVvEX73x2xKN6mw1VhL,PositionDirection.Short(),766146330716127,5996631500,782962669501,782438506684,5996631,0,0,0,False,4,782516750534
2022-02-06 19:34:23-05:00,3160073,4CLaLrTr7juGATt6FAaw8JksSNGdTEGaA78otYJbdHDs,DRKUb36Rh99NQ4CCEsZSBBfspz2vdNwM1qPY6P2jNrbu,PositionDirection.Short(),140083480042287,1096000000,782438506684,782342724796,1096000,0,0,0,False,4,782420959068
2022-02-06 19:34:23-05:00,3160074,bhip1a2qNErbUg5CSXgXu1GKbSYG1Xx4UyLYT9JrHKf,Heax813ASeLfPqkyJ28M4A1SiAUgRNDnAHRCfdvyVjLq,PositionDirection.Short(),107301078956213,329966800,307522907204,307506882471,329966,0,0,0,False,7,306929400000
2022-02-06 19:34:23-05:00,3160075,4CLaLrTr7juGATt6FAaw8JksSNGdTEGaA78otYJbdHDs,DRKUb36Rh99NQ4CCEsZSBBfspz2vdNwM1qPY6P2jNrbu,PositionDirection.Short(),159972857712682,1815000000,1134646190307,1134488749606,1815000,0,0,0,False,0,1134375300732
2022-02-06 19:34:23-05:00,3160076,D5RCk5NfTVHEqgrrhNXgLrXQDzdnUmPiGXuLccaECLvp,AA6gh2EZyDTAxUnv1B6ZFynH6t5C2TMZptc9Vkrvx47u,PositionDirection.Short(),325544952177275,1000994006,307506882471,307458272068,1000994,0,0,0,False,7,306929400000
2022-02-06 19:34:23-05:00,3160077,4CLaLrTr7juGATt6FAaw8JksSNGdTEGaA78otYJbdHDs,DRKUb36Rh99NQ4CCEsZSBBfspz2vdNwM1qPY6P2jNrbu,PositionDirection.Short(),390432595779603,3054000000,782342724796,782075859843,3054000,0,0,0,False,4,782154067428
2022-02-06 19:34:23-05:00,3160078,AcrAf5aJmJBxsSYGywSucEXU5Lw7xz1bxqHG2RiBNuqX,8bNgszva9WwD8JzcFezPj2hWvHNNAfdNoncAuEsgvSXT,PositionDirection.Short(),191884999803405,1500560471,782075859843,781944754388,1500560,0,0,0,False,4,782022948863
2022-02-06 19:34:23-05:00,3160079,D5RCk5NfTVHEqgrrhNXgLrXQDzdnUmPiGXuLccaECLvp,AA6gh2EZyDTAxUnv1B6ZFynH6t5C2TMZptc9Vkrvx47u,PositionDirection.Short(),19073281990621,104745141,549175014523,549169161932,104745,0,0,0,False,3,549114245016
2022-02-06 19:34:23-05:00,3160080,4CLaLrTr7juGATt6FAaw8JksSNGdTEGaA78otYJbdHDs,DRKUb36Rh99NQ4CCEsZSBBfspz2vdNwM1qPY6P2jNrbu,PositionDirection.Short(),290098063702604,1593000000,549169161932,549080157556,1593000,0,0,0,False,3,549025249541
2022-02-06 19:34:23-05:00,3160081,BsFgtqoBYr3khsKzzrnBnbzNEKdSWU1H75GfECcMEsQY,2ss5b7W1FJw8kHiLSHQ9vBEHKavFm2a1ks3gDiopDcAA,PositionDirection.Short(),14202587160922,161125761,1134488749606,1134474773411,161125,0,0,0,False,0,1134054765000
2022-02-06 19:34:23-05:00,3160082,9JZBFFR9zPs12gdwr1bQfm6dNogbzJA1e4VjkuDdFPCT,22voQuaMVuZMh1J21QHjPth5oVyAgGJV53uRsXauAsC9,PositionDirection.Short(),72106803641450,563817609,781944754388,781895495925,563817,0,0,0,False,4,781973685474
2022-02-06 19:34:24-05:00,3160083,D5RCk5NfTVHEqgrrhNXgLrXQDzdnUmPiGXuLccaECLvp,AA6gh2EZyDTAxUnv1B6ZFynH6t5C2TMZptc9Vkrvx47u,PositionDirection.Short(),77311596299136,424493467,549080157556,549056441399,424493,0,0,0,False,3,548632160000
2022-02-06 19:34:24-05:00,3160084,4CLaLrTr7juGATt6FAaw8JksSNGdTEGaA78otYJbdHDs,DRKUb36Rh99NQ4CCEsZSBBfspz2vdNwM1qPY6P2jNrbu,PositionDirection.Short(),129863855784546,713000000,549056441399,549016607735,713000,0,0,0,False,3,548632160000
2022-02-06 19:34:25-05:00,3160085,9JZBFFR9zPs12gdwr1bQfm6dNogbzJA1e4VjkuDdFPCT,22voQuaMVuZMh1J21QHjPth5oVyAgGJV53uRsXauAsC9,PositionDirection.Short(),72043449629550,563286761,781895495925,781846285389,563286,0,0,0,False,4,781924470017
2022-02-06 19:34:25-05:00,3160086,4sibudYDv3AkqFTXJZr675d9YDUr97JWuyF2QzKqea2Y,FYg8h1LKJwxtAuLqzRVTgNrbJrDjzgYAhkkgKKkWGiWm,PositionDirection.Short(),35259146023631,400000000,1134474773411,1134440077418,400000,0,0,0,False,0,1133128415000
2022-02-06 19:34:25-05:00,3160087,9JZBFFR9zPs12gdwr1bQfm6dNogbzJA1e4VjkuDdFPCT,22voQuaMVuZMh1J21QHjPth5oVyAgGJV53uRsXauAsC9,PositionDirection.Short(),72006796550501,562964757,781846285389,781797104532,562964,0,0,0,False,4,781875284242
2022-02-06 19:34:25-05:00,3160088,CmK69Pq5GuvfTstgb3DMo91aakRcWitxdLr4TUMj89Vq,5MZF9spfQyBngafe6bJAZ68dSaJDmVeFW3anmVimssyk,PositionDirection.Short(),1411907754329,7751605,549016607735,549016174679,7751,0,0,0,False,3,548373775000
2022-02-06 19:34:27-05:00,3160089,4CLaLrTr7juGATt6FAaw8JksSNGdTEGaA78otYJbdHDs,DRKUb36Rh99NQ4CCEsZSBBfspz2vdNwM1qPY6P2jNrbu,PositionDirection.Short(),350297177677880,1923000000,549016174679,548908748354,1923000,0,0,0,False,3,548318345000
2022-02-06 19:34:27-05:00,3160090,dsXDNhsw5LHYoaFivThPKZZkpgw4MBfv7PYAy5Dmdyb,Cy8FP7bE9YT9nD65GTVtaCNT7xHRaSnjiHxVuusb6dFR,PositionDirection.Short(),417796812989790,900000000,215438090147,215393346030,900000,0,0,0,False,8,215371825000
2022-02-06 19:34:27-05:00,3160091,dsXDNhsw5LHYoaFivThPKZZkpgw4MBfv7PYAy5Dmdyb,Cy8FP7bE9YT9nD65GTVtaCNT7xHRaSnjiHxVuusb6dFR,PositionDirection.Short(),353248958977879,1086000000,307458272068,307405537940,1086000,0,0,0,False,7,306655695000
2022-02-06 19:34:27-05:00,3160092,dsXDNhsw5LHYoaFivThPKZZkpgw4MBfv7PYAy5Dmdyb,Cy8FP7bE9YT9nD65GTVtaCNT7xHRaSnjiHxVuusb6dFR,PositionDirection.Short(),275224881985052,846000000,307405537940,307364460896,846000,0,0,0,False,7,306655695000
2022-02-06 19:34:27-05:00,3160093,dsXDNhsw5LHYoaFivThPKZZkpgw4MBfv7PYAy5Dmdyb,Cy8FP7bE9YT9nD65GTVtaCNT7xHRaSnjiHxVuusb6dFR,PositionDirection.Short(),16546220487751266,2842000000,17180102327,17172154469,2842000,0,0,0,False,6,17152427600
2022-02-06 19:34:27-05:00,3160094,9Q1mhzyzkKsJNdrAZqYxJ26nvsZQT2xCdewXQU7yHPP2,8ftcyvmfRqFZwMSh7q5hDqkWyUkJNx816FCRshjkcQne,PositionDirection.Short(),195373810918011,600481180,307364460896,307335306543,600481,0,0,0,False,7,306687520000
2022-02-06 19:34:27-05:00,3160095,dsXDNhsw5LHYoaFivThPKZZkpgw4MBfv7PYAy5Dmdyb,Cy8FP7bE9YT9nD65GTVtaCNT7xHRaSnjiHxVuusb6dFR,PositionDirection.Short(),1192202793364005,3663000000,307335306543,307157491787,3663000,0,0,0,False,7,306687520000
2022-02-06 19:34:28-05:00,3160096,4CLaLrTr7juGATt6FAaw8JksSNGdTEGaA78otYJbdHDs,DRKUb36Rh99NQ4CCEsZSBBfspz2vdNwM1qPY6P2jNrbu,PositionDirection.Short(),350001306741144,1921000000,548908748354,548801444252,1921000,0,0,0,False,3,548185680000
2022-02-06 19:34:29-05:00,3160097,D5RCk5NfTVHEqgrrhNXgLrXQDzdnUmPiGXuLccaECLvp,AA6gh2EZyDTAxUnv1B6ZFynH6t5C2TMZptc9Vkrvx47u,PositionDirection.Long(),7031566776596,21598021,307157491787,307158540079,21598,0,0,0,False,7,306478450000
2022-02-06 19:34:29-05:00,3160098,AcrAf5aJmJBxsSYGywSucEXU5Lw7xz1bxqHG2RiBNuqX,8bNgszva9WwD8JzcFezPj2hWvHNNAfdNoncAuEsgvSXT,PositionDirection.Short(),201613434296033,1576069197,781797104532,781659426639,1576069,0,0,0,False,4,781669670000
2022-02-06 19:34:29-05:00,3160099,4CLaLrTr7juGATt6FAaw8JksSNGdTEGaA78otYJbdHDs,DRKUb36Rh99NQ4CCEsZSBBfspz2vdNwM1qPY6P2jNrbu,PositionDirection.Short(),300010802204355,3403000000,1134440077418,1134144922720,3403000,0,0,0,False,0,1132632905000
2022-02-06 19:34:29-05:00,3160100,9JZBFFR9zPs12gdwr1bQfm6dNogbzJA1e4VjkuDdFPCT,22voQuaMVuZMh1J21QHjPth5oVyAgGJV53uRsXauAsC9,PositionDirection.Short(),50014096838395,567220038,1134144922720,1134095729375,567220,0,0,0,False,0,1132632905000
2022-02-06 19:34:29-05:00,3160101,D5RCk5NfTVHEqgrrhNXgLrXQDzdnUmPiGXuLccaECLvp,AA6gh2EZyDTAxUnv1B6ZFynH6t5C2TMZptc9Vkrvx47u,PositionDirection.Short(),17099152747736,52521290,307158540079,307155990883,52521,0,0,0,False,7,306478450000
2022-02-06 19:34:29-05:00,3160102,4CLaLrTr7juGATt6FAaw8JksSNGdTEGaA78otYJbdHDs,DRKUb36Rh99NQ4CCEsZSBBfspz2vdNwM1qPY6P2jNrbu,PositionDirection.Short(),160050507122945,1815000000,1134095729375,1133938326870,1815000,0,0,0,False,0,1132509575000
2022-02-06 19:34:35-05:00,3160103,D5RCk5NfTVHEqgrrhNXgLrXQDzdnUmPiGXuLccaECLvp,AA6gh2EZyDTAxUnv1B6ZFynH6t5C2TMZptc9Vkrvx47u,PositionDirection.Short(),1297987155259,391672197,30177457308840,30173247452072,391672,0,0,0,False,2,30112643500000
2022-02-06 19:34:35-05:00,3160104,dsXDNhsw5LHYoaFivThPKZZkpgw4MBfv7PYAy5Dmdyb,Cy8FP7bE9YT9nD65GTVtaCNT7xHRaSnjiHxVuusb6dFR,PositionDirection.Short(),417883607316702,900000000,215393346030,215348606559,900000,0,0,0,False,8,215327084000
2022-02-06 19:34:36-05:00,3160105,9Q1mhzyzkKsJNdrAZqYxJ26nvsZQT2xCdewXQU7yHPP2,8ftcyvmfRqFZwMSh7q5hDqkWyUkJNx816FCRshjkcQne,PositionDirection.Long(),2772520973991,8515970,307155990883,307156404217,8515,0,0,0,False,7,306407480000
2022-02-06 19:34:37-05:00,3160106,9JZBFFR9zPs12gdwr1bQfm6dNogbzJA1e4VjkuDdFPCT,22voQuaMVuZMh1J21QHjPth5oVyAgGJV53uRsXauAsC9,PositionDirection.Short(),50001084057007,566969163,1133938326870,1133889159761,566969,0,0,0,False,0,1132585610000
2022-02-06 19:34:41-05:00,3160107,7ZVPidz43dLjX2GZp3Yqu1jbmDqA5qtSiWkY8f6VXfLP,8aWL3kVkJNcKuE9gkcrGf8Ewr7gv9ZKJdueBBjvfWkKH,PositionDirection.Short(),152908711108051,1195145538,781659426639,781555032503,1195145,0,0,0,False,4,781589420000
2022-02-06 19:34:41-05:00,3160108,4CLaLrTr7juGATt6FAaw8JksSNGdTEGaA78otYJbdHDs,DRKUb36Rh99NQ4CCEsZSBBfspz2vdNwM1qPY6P2jNrbu,PositionDirection.Short(),1637355968288,494000000,30173247452072,30167938152003,494000,0,0,0,False,2,30123431000000
2022-02-06 19:34:44-05:00,3160109,dsXDNhsw5LHYoaFivThPKZZkpgw4MBfv7PYAy5Dmdyb,Cy8FP7bE9YT9nD65GTVtaCNT7xHRaSnjiHxVuusb6dFR,PositionDirection.Short(),291641320678144,628000000,215348606559,215317391104,628000,0,0,0,False,8,215295859365
2022-02-06 19:34:48-05:00,3160110,BbjJgdGNyEZ3xfCCZVMQwKwpjA4AxPC9fAuAxdqiH7CG,88WGF4Y4GF1VYpv8zRJZdxmmSAwrqAZrdbo7KnAD4dU9,PositionDirection.Short(),3371874378741331,340000000,10083834264,10082990599,340000,0,0,0,False,10,10086670900
2022-02-06 19:34:48-05:00,3160111,4CLaLrTr7juGATt6FAaw8JksSNGdTEGaA78otYJbdHDs,DRKUb36Rh99NQ4CCEsZSBBfspz2vdNwM1qPY6P2jNrbu,PositionDirection.Short(),159991461528385,1814000000,1133889159761,1133731858304,1814000,0,0,0,False,0,1132655875000
2022-02-06 19:34:55-05:00,3160112,FgxTXM14VNSQAP42SUsikZedphCcvvjZXNKgneXtDnXW,9J7RrTQY7jjtdbF8xfraYtbjJvRk8D2x3ADVu3NyBWWd,PositionDirection.Short(),371666879403472,800189517,215317391104,215277620050,800189,0,0,0,False,8,215256935000
2022-02-06 19:35:14-05:00,3160113,dsXDNhsw5LHYoaFivThPKZZkpgw4MBfv7PYAy5Dmdyb,Cy8FP7bE9YT9nD65GTVtaCNT7xHRaSnjiHxVuusb6dFR,PositionDirection.Short(),417643646158617,899000000,215277620050,215232942295,899000,0,0,0,False,8,215243933000
2022-02-06 19:35:14-05:00,3160114,dsXDNhsw5LHYoaFivThPKZZkpgw4MBfv7PYAy5Dmdyb,Cy8FP7bE9YT9nD65GTVtaCNT7xHRaSnjiHxVuusb6dFR,PositionDirection.Short(),9831218459544049,1688000000,17172154469,17167434725,1688000,0,0,0,False,6,17156074700
2022-02-06 19:35:15-05:00,3160115,BbjJgdGNyEZ3xfCCZVMQwKwpjA4AxPC9fAuAxdqiH7CG,88WGF4Y4GF1VYpv8zRJZdxmmSAwrqAZrdbo7KnAD4dU9,PositionDirection.Short(),5226962874749484,527000000,10082990599,10081682987,527000,0,0,0,False,10,10088968500
2022-02-06 19:35:15-05:00,3160116,CnCR7sCivYqgRiT2j2mjETnCRHg9KCqFyoVFLd9C1mQY,GmqQKnMfFxkv6ChqGaZ2wmSFDow7R1x7WeRfU58GVvfw,PositionDirection.Short(),260070775208366,559721812,215232942295,215205128048,559721,0,0,0,False,8,215226648560
2022-02-06 19:35:15-05:00,3160117,dsXDNhsw5LHYoaFivThPKZZkpgw4MBfv7PYAy5Dmdyb,Cy8FP7bE9YT9nD65GTVtaCNT7xHRaSnjiHxVuusb6dFR,PositionDirection.Short(),6711008917095912,1152000000,17167434725,17164214041,1152000,0,0,0,False,6,17156074700
2022-02-06 19:35:15-05:00,3160118,4CLaLrTr7juGATt6FAaw8JksSNGdTEGaA78otYJbdHDs,DRKUb36Rh99NQ4CCEsZSBBfspz2vdNwM1qPY6P2jNrbu,PositionDirection.Short(),89952413831205,703000000,781555032503,781493629784,703000,0,0,0,False,4,781523510000
2022-02-06 19:35:15-05:00,3160119,4CLaLrTr7juGATt6FAaw8JksSNGdTEGaA78otYJbdHDs,DRKUb36Rh99NQ4CCEsZSBBfspz2vdNwM1qPY6P2jNrbu,PositionDirection.Short(),200019100502028,1563000000,781493629784,781357120007,1563000,0,0,0,False,4,781435255719
2022-02-06 19:35:15-05:00,3160120,AcrAf5aJmJBxsSYGywSucEXU5Lw7xz1bxqHG2RiBNuqX,8bNgszva9WwD8JzcFezPj2hWvHNNAfdNoncAuEsgvSXT,PositionDirection.Short(),196986592606199,1539036381,781357120007,781222714823,1539036,0,0,0,False,4,781300837094
2022-02-06 19:35:16-05:00,3160121,4CLaLrTr7juGATt6FAaw8JksSNGdTEGaA78otYJbdHDs,DRKUb36Rh99NQ4CCEsZSBBfspz2vdNwM1qPY6P2jNrbu,PositionDirection.Short(),1637644141667,494000000,30167938152003,30162629319090,494000,0,0,0,False,2,30113276500000
2022-02-06 19:35:16-05:00,3160122,4CLaLrTr7juGATt6FAaw8JksSNGdTEGaA78otYJbdHDs,DRKUb36Rh99NQ4CCEsZSBBfspz2vdNwM1qPY6P2jNrbu,PositionDirection.Short(),140045453870676,1094000000,781222714823,781127182025,1094000,0,0,0,False,4,781049069307
2022-02-06 19:35:17-05:00,3160123,AcrAf5aJmJBxsSYGywSucEXU5Lw7xz1bxqHG2RiBNuqX,8bNgszva9WwD8JzcFezPj2hWvHNNAfdNoncAuEsgvSXT,PositionDirection.Short(),200096509806033,1562871690,781127182025,780990715461,1562871,0,0,0,False,4,780912616390
2022-02-06 19:35:17-05:00,3160124,4CLaLrTr7juGATt6FAaw8JksSNGdTEGaA78otYJbdHDs,DRKUb36Rh99NQ4CCEsZSBBfspz2vdNwM1qPY6P2jNrbu,PositionDirection.Short(),100005554810584,781000000,780990715461,780922524704,781000,0,0,0,False,4,780894050000
2022-02-06 19:35:18-05:00,3160125,D5RCk5NfTVHEqgrrhNXgLrXQDzdnUmPiGXuLccaECLvp,AA6gh2EZyDTAxUnv1B6ZFynH6t5C2TMZptc9Vkrvx47u,PositionDirection.Short(),308814592182797,948472715,307156404217,307110370522,948472,0,0,0,False,7,306346345000
2022-02-06 19:35:18-05:00,3160126,5KGwoXu1o4hv3bgrgXxCmGxgHL9yeM9wZYMmaB22Skha,ABnfzv9e9X8K8X9b87nJr4CrAswdbg6QzTv3y2DDp8cp,PositionDirection.Short(),32702257055,136996543,418924419112825,418917096042059,136996,0,0,0,False,1,418348240000000
2022-02-06 19:35:19-05:00,3160127,5KGwoXu1o4hv3bgrgXxCmGxgHL9yeM9wZYMmaB22Skha,ABnfzv9e9X8K8X9b87nJr4CrAswdbg6QzTv3y2DDp8cp,PositionDirection.Short(),32702828804,136996543,418917096042059,418909773035282,136996,0,0,0,False,1,418268705000000
2022-02-06 19:35:19-05:00,3160128,C5QshFTXo5KmfVdraDxNFhW8qs3DgMQG8oXTWkSF18Mc,ASWjkz6t9pfDj6LLpEQp1pkPa4CEWnGVzNmQ3mG3GNQ4,PositionDirection.Short(),31025107839680,242278774,780922524704,780901371438,242278,0,0,0,False,4,780823281301
2022-02-06 19:35:20-05:00,3160129,D5RCk5NfTVHEqgrrhNXgLrXQDzdnUmPiGXuLccaECLvp,AA6gh2EZyDTAxUnv1B6ZFynH6t5C2TMZptc9Vkrvx47u,PositionDirection.Short(),1298625269782,391672197,30162629319090,30158420496762,391672,0,0,0,False,2,30101922500000
2022-02-06 19:35:20-05:00,3160130,dsXDNhsw5LHYoaFivThPKZZkpgw4MBfv7PYAy5Dmdyb,Cy8FP7bE9YT9nD65GTVtaCNT7xHRaSnjiHxVuusb6dFR,PositionDirection.Short(),31486968058287,1309000000,4157710723489,4156840266305,1309000,0,0,0,False,5,4156424582279
2022-02-06 19:35:20-05:00,3160131,dsXDNhsw5LHYoaFivThPKZZkpgw4MBfv7PYAy5Dmdyb,Cy8FP7bE9YT9nD65GTVtaCNT7xHRaSnjiHxVuusb6dFR,PositionDirection.Short(),236736311753116,727000000,307110370522,307075088240,727000,0,0,0,False,7,306272125000
2022-02-06 19:35:20-05:00,3160132,dsXDNhsw5LHYoaFivThPKZZkpgw4MBfv7PYAy5Dmdyb,Cy8FP7bE9YT9nD65GTVtaCNT7xHRaSnjiHxVuusb6dFR,PositionDirection.Short(),328610328052831,1009000000,307075088240,307026123480,1009000,0,0,0,False,7,306272125000
2022-02-06 19:35:21-05:00,3160133,9JZBFFR9zPs12gdwr1bQfm6dNogbzJA1e4VjkuDdFPCT,22voQuaMVuZMh1J21QHjPth5oVyAgGJV53uRsXauAsC9,PositionDirection.Short(),50001083913034,566865929,1133731858304,1133682704623,566865,0,0,0,False,0,1132268955000
2022-02-06 19:35:21-05:00,3160134,4CLaLrTr7juGATt6FAaw8JksSNGdTEGaA78otYJbdHDs,DRKUb36Rh99NQ4CCEsZSBBfspz2vdNwM1qPY6P2jNrbu,PositionDirection.Short(),460097013517828,5215000000,1133682704623,1133230555195,5215000,0,0,0,False,0,1132268955000
2022-02-06 19:35:21-05:00,3160135,DXgo3PMFzUTdvW8xrj7w8Ks7L9XGK7VRVbM748pisja3,5MXwPXQC9jbFQf51EDa9sbtiuQhGWESmrLNhud4P7hBB,PositionDirection.Short(),158739804224503,1798764195,1133230555195,1133074620177,1798764,0,0,0,False,0,1132268955000
2022-02-06 19:35:22-05:00,3160136,AcrAf5aJmJBxsSYGywSucEXU5Lw7xz1bxqHG2RiBNuqX,8bNgszva9WwD8JzcFezPj2hWvHNNAfdNoncAuEsgvSXT,PositionDirection.Long(),197096639947082,1539262805,780901371438,781035768749,1539262,0,0,0,False,4,780957665173
2022-02-06 19:35:25-05:00,3160137,BbjJgdGNyEZ3xfCCZVMQwKwpjA4AxPC9fAuAxdqiH7CG,88WGF4Y4GF1VYpv8zRJZdxmmSAwrqAZrdbo7KnAD4dU9,PositionDirection.Short(),8600672211632076,867000000,10081682987,10079531940,867000,0,0,0,False,10,10086442900
2022-02-06 19:35:25-05:00,3160138,4CLaLrTr7juGATt6FAaw8JksSNGdTEGaA78otYJbdHDs,DRKUb36Rh99NQ4CCEsZSBBfspz2vdNwM1qPY6P2jNrbu,PositionDirection.Short(),160018211774828,1813000000,1133074620177,1132917461913,1813000,0,0,0,False,0,1131669530000
2022-02-06 19:35:25-05:00,3160139,7ZVPidz43dLjX2GZp3Yqu1jbmDqA5qtSiWkY8f6VXfLP,8aWL3kVkJNcKuE9gkcrGf8Ewr7gv9ZKJdueBBjvfWkKH,PositionDirection.Short(),459208528395427,3585863957,781035768749,780722694918,3585863,0,0,0,False,4,780800767187
2022-02-06 19:35:28-05:00,3160140,DXgo3PMFzUTdvW8xrj7w8Ks7L9XGK7VRVbM748pisja3,5MXwPXQC9jbFQf51EDa9sbtiuQhGWESmrLNhud4P7hBB,PositionDirection.Long(),1740040011397,19713232,1132917461913,1132919170678,19713,0,0,0,False,0,1131233815000
2022-02-06 19:35:35-05:00,3160141,7ZVPidz43dLjX2GZp3Yqu1jbmDqA5qtSiWkY8f6VXfLP,8aWL3kVkJNcKuE9gkcrGf8Ewr7gv9ZKJdueBBjvfWkKH,PositionDirection.Short(),207800146429913,1622195764,780722694918,780581085220,1622195,0,0,0,False,4,781195675000
2022-02-06 19:35:44-05:00,3160142,9JZBFFR9zPs12gdwr1bQfm6dNogbzJA1e4VjkuDdFPCT,22voQuaMVuZMh1J21QHjPth5oVyAgGJV53uRsXauAsC9,PositionDirection.Short(),50036952052567,566865929,1132919170678,1132870034618,566865,0,0,0,False,0,1132043140000
2022-02-06 19:35:58-05:00,3160143,7ZVPidz43dLjX2GZp3Yqu1jbmDqA5qtSiWkY8f6VXfLP,8aWL3kVkJNcKuE9gkcrGf8Ewr7gv9ZKJdueBBjvfWkKH,PositionDirection.Long(),118012721066070,921232429,780581085220,780661502696,921232,0,0,0,False,4,780739568846
2022-02-06 19:35:59-05:00,3160144,4CLaLrTr7juGATt6FAaw8JksSNGdTEGaA78otYJbdHDs,DRKUb36Rh99NQ4CCEsZSBBfspz2vdNwM1qPY6P2jNrbu,PositionDirection.Long(),89920208097926,702000000,780661502696,780722785418,702000,0,0,0,False,4,780800857696
2022-02-06 19:36:02-05:00,3160145,dsXDNhsw5LHYoaFivThPKZZkpgw4MBfv7PYAy5Dmdyb,Cy8FP7bE9YT9nD65GTVtaCNT7xHRaSnjiHxVuusb6dFR,PositionDirection.Long(),24037867094781325,2721000000,11316296331,11322984499,2721000,0,0,0,False,9,11334406500
2022-02-06 19:36:02-05:00,3160146,44WtEzBE6h2b94jeMnYyLFxpZYurCbSTCeZNzPn6Yb2F,EnuKQdVZ82pBEAKrVivtLS5aNv4MjLZDFaYaVTrnd3AL,PositionDirection.Long(),39999999850674,453155868,1132870034618,1132909314180,453155,0,0,0,False,0,1132796023249
2022-02-06 19:36:04-05:00,3160147,4CLaLrTr7juGATt6FAaw8JksSNGdTEGaA78otYJbdHDs,DRKUb36Rh99NQ4CCEsZSBBfspz2vdNwM1qPY6P2jNrbu,PositionDirection.Long(),139861850436564,1092000000,780722785418,780818118876,1092000,0,0,0,False,4,781305070000
2022-02-06 19:36:04-05:00,3160148,4CLaLrTr7juGATt6FAaw8JksSNGdTEGaA78otYJbdHDs,DRKUb36Rh99NQ4CCEsZSBBfspz2vdNwM1qPY6P2jNrbu,PositionDirection.Long(),249838877522967,1951000000,780818118876,780988458984,1951000,0,0,0,False,4,781305070000
2022-02-06 19:36:04-05:00,3160149,4CLaLrTr7juGATt6FAaw8JksSNGdTEGaA78otYJbdHDs,DRKUb36Rh99NQ4CCEsZSBBfspz2vdNwM1qPY6P2jNrbu,PositionDirection.Long(),349819127088537,1920000000,548801444252,548908692493,1920000,0,0,0,False,3,548853801624
2022-02-06 19:36:05-05:00,3160150,9JZBFFR9zPs12gdwr1bQfm6dNogbzJA1e4VjkuDdFPCT,22voQuaMVuZMh1J21QHjPth5oVyAgGJV53uRsXauAsC9,PositionDirection.Long(),71973245695029,562120405,780988458984,781037540674,562120,0,0,0,False,4,781464315000
2022-02-06 19:36:06-05:00,3160151,4sibudYDv3AkqFTXJZr675d9YDUr97JWuyF2QzKqea2Y,FYg8h1LKJwxtAuLqzRVTgNrbJrDjzgYAhkkgKKkWGiWm,PositionDirection.Long(),51084753359152,399000000,781037540674,781072380399,399000,0,0,0,False,4,781780255000
2022-02-06 19:36:10-05:00,3160152,4CLaLrTr7juGATt6FAaw8JksSNGdTEGaA78otYJbdHDs,DRKUb36Rh99NQ4CCEsZSBBfspz2vdNwM1qPY6P2jNrbu,PositionDirection.Long(),349932925258669,1921000000,548908692493,549016007079,1921000,0,0,0,False,3,549070908679
